Nb_of_games_learned ; Nb_of_games_test ; Agent_game_won ; Random_game_won ; Recognized_states ; Total_states
2000 ; 1000 ; 612 ; 330 ; 4720 ; 24000
200 ; 1000 ; 401 ; 285 ; 1870 ; 24000
2000 ; 1000 ; 577 ; 323 ; 4641 ; 24000
200 ; 1000 ; 390 ; 325 ; 1911 ; 24000
2000 ; 1000 ; 592 ; 320 ; 4733 ; 24000
200 ; 1000 ; 396 ; 257 ; 1928 ; 24000
3200 ; 1000 ; 653 ; 312 ; 5144 ; 24000
200 ; 1000 ; 422 ; 306 ; 1897 ; 24000
3200 ; 1000 ; 607 ; 325 ; 5204 ; 24000
200 ; 1000 ; 421 ; 270 ; 1862 ; 24000
3200 ; 1000 ; 631 ; 296 ; 5329 ; 24000
200 ; 1000 ; 423 ; 299 ; 1892 ; 24000
3200 ; 1000 ; 627 ; 278 ; 5438 ; 24000
4400 ; 1000 ; 628 ; 276 ; 5696 ; 24000
3200 ; 1000 ; 623 ; 302 ; 5312 ; 24000
4400 ; 1000 ; 633 ; 305 ; 5629 ; 24000
3200 ; 1000 ; 654 ; 351 ; 5284 ; 24000
4400 ; 1000 ; 622 ; 312 ; 5548 ; 24000
3200 ; 1000 ; 616 ; 305 ; 5209 ; 24000
4400 ; 1000 ; 650 ; 296 ; 5630 ; 24000
3200 ; 1000 ; 644 ; 288 ; 5306 ; 24000
4400 ; 1000 ; 638 ; 294 ; 5614 ; 24000
3200 ; 1000 ; 605 ; 271 ; 5242 ; 24000
4400 ; 1000 ; 667 ; 280 ; 5816 ; 24000
3200 ; 1000 ; 625 ; 310 ; 5315 ; 24000
4400 ; 1000 ; 635 ; 285 ; 5685 ; 24000
2000 ; 1000 ; 584 ; 306 ; 4661 ; 24000
4400 ; 1000 ; 676 ; 308 ; 5787 ; 24000
4400 ; 1000 ; 642 ; 320 ; 5643 ; 24000
2000 ; 1000 ; 580 ; 300 ; 4713 ; 24000
4400 ; 1000 ; 646 ; 302 ; 5735 ; 24000
2000 ; 1000 ; 581 ; 296 ; 4697 ; 24000
3800 ; 1000 ; 625 ; 294 ; 5403 ; 24000
2000 ; 1000 ; 565 ; 335 ; 4556 ; 24000
3800 ; 1000 ; 651 ; 305 ; 5517 ; 24000
2000 ; 1000 ; 580 ; 303 ; 4628 ; 24000
3800 ; 1000 ; 624 ; 296 ; 5368 ; 24000
2000 ; 1000 ; 557 ; 298 ; 4619 ; 24000
3800 ; 1000 ; 650 ; 319 ; 5509 ; 24000
2000 ; 1000 ; 601 ; 323 ; 4746 ; 24000
3800 ; 1000 ; 631 ; 275 ; 5420 ; 24000
2000 ; 1000 ; 577 ; 315 ; 4697 ; 24000
3800 ; 1000 ; 632 ; 292 ; 5483 ; 24000
2000 ; 1000 ; 621 ; 325 ; 4727 ; 24000
3800 ; 1000 ; 625 ; 281 ; 5407 ; 24000
2000 ; 1000 ; 549 ; 311 ; 4509 ; 24000
3800 ; 1000 ; 648 ; 299 ; 5495 ; 24000
5400 ; 1000 ; 676 ; 335 ; 5853 ; 24000
3800 ; 1000 ; 650 ; 295 ; 5510 ; 24000
5400 ; 1000 ; 677 ; 307 ; 5946 ; 24000
3800 ; 1000 ; 611 ; 295 ; 5528 ; 24000
5400 ; 1000 ; 646 ; 286 ; 5898 ; 24000
5600 ; 1000 ; 658 ; 289 ; 5898 ; 24000
5400 ; 1000 ; 651 ; 307 ; 6009 ; 24000
5600 ; 1000 ; 674 ; 310 ; 5984 ; 24000
5400 ; 1000 ; 654 ; 293 ; 5989 ; 24000
5600 ; 1000 ; 649 ; 306 ; 5929 ; 24000
5400 ; 1000 ; 623 ; 326 ; 5919 ; 24000
5600 ; 1000 ; 665 ; 289 ; 5919 ; 24000
5400 ; 1000 ; 667 ; 280 ; 5937 ; 24000
5600 ; 1000 ; 661 ; 286 ; 6096 ; 24000
5400 ; 1000 ; 684 ; 289 ; 6011 ; 24000
5600 ; 1000 ; 692 ; 305 ; 5939 ; 24000
5400 ; 1000 ; 664 ; 293 ; 5944 ; 24000
5600 ; 1000 ; 661 ; 310 ; 6004 ; 24000
5400 ; 1000 ; 671 ; 281 ; 6015 ; 24000
5600 ; 1000 ; 639 ; 311 ; 5793 ; 24000
200 ; 1000 ; 447 ; 304 ; 1951 ; 24000
5600 ; 1000 ; 651 ; 301 ; 5821 ; 24000
200 ; 1000 ; 411 ; 326 ; 1896 ; 24000
5600 ; 1000 ; 671 ; 282 ; 5923 ; 24000
200 ; 1000 ; 397 ; 291 ; 1898 ; 24000
800 ; 1000 ; 514 ; 292 ; 3486 ; 24000
200 ; 1000 ; 415 ; 294 ; 1988 ; 24000
800 ; 1000 ; 514 ; 293 ; 3465 ; 24000
200 ; 1000 ; 419 ; 326 ; 1885 ; 24000
800 ; 1000 ; 483 ; 320 ; 3516 ; 24000
200 ; 1000 ; 393 ; 273 ; 1908 ; 24000
800 ; 1000 ; 513 ; 318 ; 3509 ; 24000
200 ; 1000 ; 410 ; 294 ; 1869 ; 24000
800 ; 1000 ; 483 ; 307 ; 3446 ; 24000
200 ; 1000 ; 417 ; 299 ; 1851 ; 24000
800 ; 1000 ; 500 ; 307 ; 3473 ; 24000
200 ; 1000 ; 412 ; 290 ; 1905 ; 24000
800 ; 1000 ; 502 ; 326 ; 3412 ; 24000
200 ; 1000 ; 418 ; 283 ; 1931 ; 24000
800 ; 1000 ; 487 ; 309 ; 3429 ; 24000
4400 ; 1000 ; 660 ; 296 ; 5702 ; 24000
800 ; 1000 ; 498 ; 305 ; 3489 ; 24000
4400 ; 1000 ; 655 ; 309 ; 5718 ; 24000
800 ; 1000 ; 492 ; 327 ; 3412 ; 24000
4400 ; 1000 ; 661 ; 278 ; 5588 ; 24000
3800 ; 1000 ; 635 ; 299 ; 5320 ; 24000
4400 ; 1000 ; 657 ; 320 ; 5813 ; 24000
3800 ; 1000 ; 639 ; 321 ; 5292 ; 24000
4400 ; 1000 ; 673 ; 305 ; 5842 ; 24000
3800 ; 1000 ; 635 ; 300 ; 5350 ; 24000
4400 ; 1000 ; 646 ; 318 ; 5690 ; 24000
3800 ; 1000 ; 622 ; 324 ; 5212 ; 24000
4400 ; 1000 ; 637 ; 306 ; 5598 ; 24000
3800 ; 1000 ; 629 ; 308 ; 5260 ; 24000
3800 ; 1000 ; 621 ; 278 ; 5225 ; 24000
4400 ; 1000 ; 657 ; 310 ; 5743 ; 24000
3800 ; 1000 ; 653 ; 288 ; 5376 ; 24000
4400 ; 1000 ; 612 ; 311 ; 5608 ; 24000
3800 ; 1000 ; 626 ; 295 ; 5342 ; 24000
4400 ; 1000 ; 642 ; 300 ; 5724 ; 24000
3800 ; 1000 ; 608 ; 318 ; 5299 ; 24000
3800 ; 1000 ; 676 ; 310 ; 5625 ; 24000
3800 ; 1000 ; 646 ; 319 ; 5323 ; 24000
3800 ; 1000 ; 667 ; 296 ; 5609 ; 24000
5400 ; 1000 ; 632 ; 326 ; 5549 ; 24000
3800 ; 1000 ; 657 ; 314 ; 5534 ; 24000
5400 ; 1000 ; 660 ; 318 ; 5621 ; 24000
3800 ; 1000 ; 660 ; 290 ; 5416 ; 24000
5400 ; 1000 ; 658 ; 305 ; 5706 ; 24000
3800 ; 1000 ; 652 ; 275 ; 5636 ; 24000
5400 ; 1000 ; 647 ; 319 ; 5646 ; 24000
3800 ; 1000 ; 673 ; 310 ; 5586 ; 24000
5400 ; 1000 ; 656 ; 301 ; 5724 ; 24000
3800 ; 1000 ; 633 ; 321 ; 5440 ; 24000
5400 ; 1000 ; 656 ; 319 ; 5672 ; 24000
3800 ; 1000 ; 625 ; 301 ; 5414 ; 24000
5400 ; 1000 ; 637 ; 312 ; 5481 ; 24000
3800 ; 1000 ; 672 ; 305 ; 5641 ; 24000
5400 ; 1000 ; 664 ; 324 ; 5753 ; 24000
3800 ; 1000 ; 652 ; 283 ; 5467 ; 24000
5400 ; 1000 ; 648 ; 304 ; 5699 ; 24000
5600 ; 1000 ; 642 ; 298 ; 5811 ; 24000
5400 ; 1000 ; 651 ; 298 ; 5702 ; 24000
5600 ; 1000 ; 662 ; 327 ; 5986 ; 24000
1400 ; 1000 ; 526 ; 312 ; 3837 ; 24000
5600 ; 1000 ; 672 ; 309 ; 5950 ; 24000
1400 ; 1000 ; 506 ; 316 ; 3988 ; 24000
5600 ; 1000 ; 674 ; 291 ; 5866 ; 24000
1400 ; 1000 ; 531 ; 297 ; 3957 ; 24000
5600 ; 1000 ; 645 ; 323 ; 5850 ; 24000
1400 ; 1000 ; 530 ; 290 ; 4127 ; 24000
5600 ; 1000 ; 680 ; 286 ; 6025 ; 24000
1400 ; 1000 ; 544 ; 329 ; 3945 ; 24000
5600 ; 1000 ; 670 ; 297 ; 5944 ; 24000
1400 ; 1000 ; 557 ; 301 ; 4024 ; 24000
5600 ; 1000 ; 685 ; 281 ; 6016 ; 24000
1400 ; 1000 ; 572 ; 282 ; 4104 ; 24000
5600 ; 1000 ; 651 ; 321 ; 5954 ; 24000
1400 ; 1000 ; 570 ; 307 ; 4127 ; 24000
5600 ; 1000 ; 687 ; 297 ; 5991 ; 24000
1400 ; 1000 ; 570 ; 293 ; 3998 ; 24000
800 ; 1000 ; 526 ; 310 ; 3455 ; 24000
1400 ; 1000 ; 549 ; 292 ; 4092 ; 24000
800 ; 1000 ; 459 ; 335 ; 3282 ; 24000
4000 ; 1000 ; 636 ; 302 ; 5692 ; 24000
800 ; 1000 ; 488 ; 304 ; 3461 ; 24000
4000 ; 1000 ; 637 ; 289 ; 5796 ; 24000
800 ; 1000 ; 517 ; 299 ; 3478 ; 24000
4000 ; 1000 ; 639 ; 293 ; 5776 ; 24000
800 ; 1000 ; 527 ; 309 ; 3390 ; 24000
4000 ; 1000 ; 631 ; 289 ; 5735 ; 24000
800 ; 1000 ; 530 ; 316 ; 3429 ; 24000
4000 ; 1000 ; 667 ; 313 ; 5796 ; 24000
800 ; 1000 ; 501 ; 302 ; 3460 ; 24000
4000 ; 1000 ; 615 ; 289 ; 5800 ; 24000
800 ; 1000 ; 511 ; 320 ; 3388 ; 24000
4000 ; 1000 ; 676 ; 317 ; 5864 ; 24000
800 ; 1000 ; 492 ; 293 ; 3351 ; 24000
4000 ; 1000 ; 628 ; 331 ; 5721 ; 24000
800 ; 1000 ; 493 ; 281 ; 3347 ; 24000
4000 ; 1000 ; 630 ; 292 ; 5812 ; 24000
3800 ; 1000 ; 627 ; 293 ; 5527 ; 24000
4000 ; 1000 ; 635 ; 283 ; 5683 ; 24000
3800 ; 1000 ; 628 ; 319 ; 5496 ; 24000
3600 ; 1000 ; 646 ; 324 ; 5735 ; 24000
3800 ; 1000 ; 639 ; 306 ; 5454 ; 24000
3600 ; 1000 ; 625 ; 297 ; 5671 ; 24000
3800 ; 1000 ; 632 ; 303 ; 5409 ; 24000
3600 ; 1000 ; 632 ; 303 ; 5591 ; 24000
3600 ; 1000 ; 630 ; 309 ; 5692 ; 24000
3800 ; 1000 ; 623 ; 327 ; 5506 ; 24000
3600 ; 1000 ; 629 ; 318 ; 5678 ; 24000
3800 ; 1000 ; 612 ; 300 ; 5521 ; 24000
3600 ; 1000 ; 643 ; 305 ; 5690 ; 24000
3800 ; 1000 ; 658 ; 300 ; 5561 ; 24000
3600 ; 1000 ; 647 ; 349 ; 5731 ; 24000
3800 ; 1000 ; 641 ; 302 ; 5517 ; 24000
3600 ; 1000 ; 664 ; 301 ; 5681 ; 24000
3800 ; 1000 ; 649 ; 307 ; 5468 ; 24000
3600 ; 1000 ; 652 ; 329 ; 5786 ; 24000
3800 ; 1000 ; 653 ; 296 ; 5417 ; 24000
3600 ; 1000 ; 661 ; 267 ; 5709 ; 24000
5400 ; 1000 ; 678 ; 307 ; 6181 ; 24000
1000 ; 1000 ; 543 ; 321 ; 3540 ; 24000
5400 ; 1000 ; 665 ; 293 ; 5930 ; 24000
1000 ; 1000 ; 519 ; 331 ; 3473 ; 24000
5400 ; 1000 ; 676 ; 330 ; 6041 ; 24000
1000 ; 1000 ; 526 ; 284 ; 3560 ; 24000
5400 ; 1000 ; 648 ; 262 ; 6046 ; 24000
1000 ; 1000 ; 513 ; 306 ; 3547 ; 24000
5400 ; 1000 ; 668 ; 305 ; 6046 ; 24000
1000 ; 1000 ; 522 ; 298 ; 3537 ; 24000
5400 ; 1000 ; 671 ; 321 ; 6005 ; 24000
1000 ; 1000 ; 536 ; 293 ; 3655 ; 24000
5400 ; 1000 ; 652 ; 303 ; 5972 ; 24000
1000 ; 1000 ; 521 ; 312 ; 3636 ; 24000
5400 ; 1000 ; 677 ; 281 ; 6056 ; 24000
1000 ; 1000 ; 500 ; 300 ; 3436 ; 24000
5400 ; 1000 ; 667 ; 291 ; 6014 ; 24000
1000 ; 1000 ; 492 ; 280 ; 3451 ; 24000
5400 ; 1000 ; 659 ; 308 ; 5908 ; 24000
1000 ; 1000 ; 494 ; 273 ; 3425 ; 24000
1400 ; 1000 ; 555 ; 343 ; 4172 ; 24000
1200 ; 1000 ; 535 ; 307 ; 3975 ; 24000
1400 ; 1000 ; 583 ; 320 ; 4174 ; 24000
1200 ; 1000 ; 561 ; 318 ; 3967 ; 24000
1400 ; 1000 ; 583 ; 302 ; 4292 ; 24000
1200 ; 1000 ; 562 ; 310 ; 4152 ; 24000
1400 ; 1000 ; 570 ; 282 ; 4145 ; 24000
1200 ; 1000 ; 552 ; 287 ; 4054 ; 24000
1400 ; 1000 ; 559 ; 299 ; 4167 ; 24000
1200 ; 1000 ; 552 ; 317 ; 4040 ; 24000
1400 ; 1000 ; 573 ; 279 ; 4253 ; 24000
1200 ; 1000 ; 535 ; 315 ; 4013 ; 24000
1400 ; 1000 ; 535 ; 299 ; 4119 ; 24000
1200 ; 1000 ; 560 ; 279 ; 4109 ; 24000
1400 ; 1000 ; 531 ; 288 ; 4040 ; 24000
1200 ; 1000 ; 527 ; 304 ; 3986 ; 24000
1400 ; 1000 ; 567 ; 300 ; 4069 ; 24000
1200 ; 1000 ; 551 ; 314 ; 3999 ; 24000
1400 ; 1000 ; 548 ; 297 ; 4092 ; 24000
1200 ; 1000 ; 547 ; 293 ; 3995 ; 24000
4000 ; 1000 ; 653 ; 306 ; 5512 ; 24000
2600 ; 1000 ; 586 ; 282 ; 4826 ; 24000
4000 ; 1000 ; 665 ; 308 ; 5578 ; 24000
2600 ; 1000 ; 607 ; 315 ; 4875 ; 24000
4000 ; 1000 ; 649 ; 279 ; 5642 ; 24000
2600 ; 1000 ; 613 ; 303 ; 4913 ; 24000
4000 ; 1000 ; 646 ; 312 ; 5514 ; 24000
2600 ; 1000 ; 612 ; 303 ; 5049 ; 24000
4000 ; 1000 ; 617 ; 289 ; 5507 ; 24000
2600 ; 1000 ; 570 ; 302 ; 4894 ; 24000
4000 ; 1000 ; 649 ; 294 ; 5535 ; 24000
2600 ; 1000 ; 607 ; 274 ; 5009 ; 24000
4000 ; 1000 ; 620 ; 284 ; 5521 ; 24000
2600 ; 1000 ; 598 ; 292 ; 4933 ; 24000
4000 ; 1000 ; 651 ; 262 ; 5613 ; 24000
2600 ; 1000 ; 634 ; 275 ; 5031 ; 24000
4000 ; 1000 ; 658 ; 310 ; 5538 ; 24000
2600 ; 1000 ; 615 ; 311 ; 4877 ; 24000
4000 ; 1000 ; 651 ; 298 ; 5596 ; 24000
2600 ; 1000 ; 612 ; 325 ; 4983 ; 24000
3600 ; 1000 ; 647 ; 299 ; 5393 ; 24000
3200 ; 1000 ; 616 ; 301 ; 5052 ; 24000
3600 ; 1000 ; 639 ; 305 ; 5490 ; 24000
3200 ; 1000 ; 608 ; 301 ; 5152 ; 24000
3600 ; 1000 ; 633 ; 318 ; 5359 ; 24000
3200 ; 1000 ; 644 ; 280 ; 5208 ; 24000
3600 ; 1000 ; 627 ; 325 ; 5352 ; 24000
3200 ; 1000 ; 630 ; 296 ; 5047 ; 24000
3600 ; 1000 ; 626 ; 309 ; 5423 ; 24000
3200 ; 1000 ; 617 ; 318 ; 5093 ; 24000
3600 ; 1000 ; 632 ; 320 ; 5444 ; 24000
3200 ; 1000 ; 633 ; 302 ; 5001 ; 24000
3600 ; 1000 ; 663 ; 304 ; 5486 ; 24000
3200 ; 1000 ; 598 ; 300 ; 4994 ; 24000
3600 ; 1000 ; 608 ; 320 ; 5351 ; 24000
3200 ; 1000 ; 604 ; 297 ; 5042 ; 24000
3600 ; 1000 ; 642 ; 312 ; 5402 ; 24000
3200 ; 1000 ; 608 ; 297 ; 5139 ; 24000
3600 ; 1000 ; 672 ; 304 ; 5491 ; 24000
3200 ; 1000 ; 637 ; 307 ; 5232 ; 24000
3800 ; 1000 ; 635 ; 294 ; 5358 ; 24000
1000 ; 1000 ; 526 ; 309 ; 3706 ; 24000
3800 ; 1000 ; 641 ; 299 ; 5565 ; 24000
1000 ; 1000 ; 536 ; 317 ; 3742 ; 24000
3800 ; 1000 ; 675 ; 296 ; 5596 ; 24000
1000 ; 1000 ; 536 ; 323 ; 3713 ; 24000
3800 ; 1000 ; 659 ; 278 ; 5458 ; 24000
1000 ; 1000 ; 514 ; 323 ; 3680 ; 24000
3800 ; 1000 ; 618 ; 301 ; 5321 ; 24000
1000 ; 1000 ; 494 ; 311 ; 3488 ; 24000
3800 ; 1000 ; 657 ; 288 ; 5385 ; 24000
1000 ; 1000 ; 540 ; 291 ; 3559 ; 24000
3800 ; 1000 ; 639 ; 307 ; 5571 ; 24000
1000 ; 1000 ; 520 ; 304 ; 3622 ; 24000
3800 ; 1000 ; 643 ; 288 ; 5380 ; 24000
1000 ; 1000 ; 534 ; 307 ; 3576 ; 24000
3800 ; 1000 ; 617 ; 309 ; 5287 ; 24000
1000 ; 1000 ; 529 ; 325 ; 3606 ; 24000
3800 ; 1000 ; 605 ; 309 ; 5396 ; 24000
1000 ; 1000 ; 532 ; 299 ; 3685 ; 24000
3000 ; 1000 ; 580 ; 294 ; 4856 ; 24000
1200 ; 1000 ; 551 ; 321 ; 3984 ; 24000
3000 ; 1000 ; 611 ; 304 ; 4849 ; 24000
1200 ; 1000 ; 541 ; 308 ; 3890 ; 24000
3000 ; 1000 ; 601 ; 311 ; 4921 ; 24000
1200 ; 1000 ; 555 ; 295 ; 3957 ; 24000
3000 ; 1000 ; 600 ; 292 ; 4794 ; 24000
1200 ; 1000 ; 567 ; 297 ; 3928 ; 24000
3000 ; 1000 ; 593 ; 320 ; 4857 ; 24000
1200 ; 1000 ; 546 ; 320 ; 3907 ; 24000
3000 ; 1000 ; 592 ; 312 ; 4946 ; 24000
1200 ; 1000 ; 536 ; 274 ; 3985 ; 24000
3000 ; 1000 ; 607 ; 306 ; 4905 ; 24000
1200 ; 1000 ; 555 ; 287 ; 3996 ; 24000
3000 ; 1000 ; 588 ; 305 ; 5047 ; 24000
1200 ; 1000 ; 545 ; 300 ; 3880 ; 24000
3000 ; 1000 ; 616 ; 312 ; 4921 ; 24000
1200 ; 1000 ; 540 ; 311 ; 3808 ; 24000
3000 ; 1000 ; 607 ; 311 ; 4860 ; 24000
1200 ; 1000 ; 549 ; 285 ; 3991 ; 24000
3600 ; 1000 ; 621 ; 323 ; 5151 ; 24000
2600 ; 1000 ; 605 ; 282 ; 4911 ; 24000
3600 ; 1000 ; 635 ; 312 ; 5243 ; 24000
2600 ; 1000 ; 597 ; 319 ; 4816 ; 24000
3600 ; 1000 ; 619 ; 299 ; 5143 ; 24000
2600 ; 1000 ; 604 ; 314 ; 4809 ; 24000
3600 ; 1000 ; 645 ; 288 ; 5336 ; 24000
2600 ; 1000 ; 595 ; 308 ; 4913 ; 24000
3600 ; 1000 ; 605 ; 308 ; 5138 ; 24000
2600 ; 1000 ; 582 ; 309 ; 4904 ; 24000
3600 ; 1000 ; 638 ; 308 ; 5298 ; 24000
2600 ; 1000 ; 643 ; 311 ; 5155 ; 24000
3600 ; 1000 ; 590 ; 289 ; 5056 ; 24000
2600 ; 1000 ; 603 ; 316 ; 4968 ; 24000
3600 ; 1000 ; 611 ; 330 ; 5077 ; 24000
2600 ; 1000 ; 617 ; 280 ; 5038 ; 24000
3600 ; 1000 ; 628 ; 272 ; 5222 ; 24000
2600 ; 1000 ; 621 ; 293 ; 5063 ; 24000
3600 ; 1000 ; 602 ; 306 ; 5103 ; 24000
2600 ; 1000 ; 607 ; 298 ; 4897 ; 24000
2200 ; 1000 ; 580 ; 298 ; 4586 ; 24000
3200 ; 1000 ; 639 ; 290 ; 5435 ; 24000
2200 ; 1000 ; 539 ; 303 ; 4406 ; 24000
3200 ; 1000 ; 616 ; 279 ; 5218 ; 24000
2200 ; 1000 ; 601 ; 296 ; 4645 ; 24000
3200 ; 1000 ; 662 ; 299 ; 5374 ; 24000
2200 ; 1000 ; 604 ; 286 ; 4654 ; 24000
3200 ; 1000 ; 655 ; 316 ; 5339 ; 24000
2200 ; 1000 ; 564 ; 280 ; 4605 ; 24000
3200 ; 1000 ; 633 ; 301 ; 5365 ; 24000
2200 ; 1000 ; 573 ; 319 ; 4509 ; 24000
3200 ; 1000 ; 642 ; 333 ; 5277 ; 24000
2200 ; 1000 ; 573 ; 300 ; 4527 ; 24000
3200 ; 1000 ; 623 ; 310 ; 5191 ; 24000
2200 ; 1000 ; 595 ; 312 ; 4513 ; 24000
3200 ; 1000 ; 613 ; 290 ; 5181 ; 24000
2200 ; 1000 ; 586 ; 302 ; 4562 ; 24000
3200 ; 1000 ; 627 ; 324 ; 5292 ; 24000
2200 ; 1000 ; 575 ; 311 ; 4588 ; 24000
3200 ; 1000 ; 645 ; 294 ; 5350 ; 24000
800 ; 1000 ; 473 ; 303 ; 3270 ; 24000
800 ; 1000 ; 534 ; 310 ; 3377 ; 24000
3800 ; 1000 ; 653 ; 316 ; 5632 ; 24000
800 ; 1000 ; 490 ; 292 ; 3286 ; 24000
3800 ; 1000 ; 653 ; 313 ; 5650 ; 24000
800 ; 1000 ; 484 ; 294 ; 3339 ; 24000
3800 ; 1000 ; 644 ; 320 ; 5532 ; 24000
800 ; 1000 ; 505 ; 325 ; 3368 ; 24000
3800 ; 1000 ; 653 ; 323 ; 5420 ; 24000
800 ; 1000 ; 502 ; 312 ; 3319 ; 24000
3800 ; 1000 ; 679 ; 305 ; 5802 ; 24000
800 ; 1000 ; 502 ; 283 ; 3329 ; 24000
3800 ; 1000 ; 649 ; 316 ; 5521 ; 24000
800 ; 1000 ; 525 ; 310 ; 3359 ; 24000
3800 ; 1000 ; 651 ; 302 ; 5586 ; 24000
800 ; 1000 ; 494 ; 310 ; 3283 ; 24000
3800 ; 1000 ; 646 ; 300 ; 5581 ; 24000
800 ; 1000 ; 516 ; 308 ; 3412 ; 24000
3800 ; 1000 ; 657 ; 318 ; 5573 ; 24000
1800 ; 1000 ; 563 ; 298 ; 4373 ; 24000
3800 ; 1000 ; 633 ; 279 ; 5577 ; 24000
1800 ; 1000 ; 572 ; 277 ; 4488 ; 24000
3000 ; 1000 ; 617 ; 289 ; 5174 ; 24000
1800 ; 1000 ; 538 ; 301 ; 4354 ; 24000
3000 ; 1000 ; 619 ; 303 ; 4942 ; 24000
1800 ; 1000 ; 578 ; 307 ; 4454 ; 24000
3000 ; 1000 ; 640 ; 305 ; 5154 ; 24000
1800 ; 1000 ; 580 ; 317 ; 4457 ; 24000
3000 ; 1000 ; 612 ; 308 ; 5189 ; 24000
1800 ; 1000 ; 585 ; 318 ; 4420 ; 24000
3000 ; 1000 ; 586 ; 296 ; 5068 ; 24000
1800 ; 1000 ; 558 ; 303 ; 4402 ; 24000
3000 ; 1000 ; 637 ; 336 ; 5282 ; 24000
1800 ; 1000 ; 569 ; 307 ; 4435 ; 24000
3000 ; 1000 ; 589 ; 279 ; 5197 ; 24000
1800 ; 1000 ; 567 ; 284 ; 4466 ; 24000
3000 ; 1000 ; 646 ; 311 ; 5252 ; 24000
1800 ; 1000 ; 602 ; 286 ; 4524 ; 24000
3000 ; 1000 ; 606 ; 305 ; 5198 ; 24000
1000 ; 1000 ; 488 ; 284 ; 3581 ; 24000
3000 ; 1000 ; 618 ; 317 ; 5098 ; 24000
1000 ; 1000 ; 529 ; 319 ; 3598 ; 24000
3600 ; 1000 ; 653 ; 300 ; 5533 ; 24000
1000 ; 1000 ; 523 ; 310 ; 3627 ; 24000
3600 ; 1000 ; 636 ; 300 ; 5322 ; 24000
1000 ; 1000 ; 515 ; 276 ; 3654 ; 24000
3600 ; 1000 ; 638 ; 305 ; 5318 ; 24000
1000 ; 1000 ; 535 ; 311 ; 3785 ; 24000
3600 ; 1000 ; 667 ; 312 ; 5487 ; 24000
1000 ; 1000 ; 535 ; 291 ; 3728 ; 24000
3600 ; 1000 ; 641 ; 314 ; 5470 ; 24000
1000 ; 1000 ; 538 ; 286 ; 3688 ; 24000
3600 ; 1000 ; 638 ; 321 ; 5478 ; 24000
1000 ; 1000 ; 506 ; 309 ; 3621 ; 24000
3600 ; 1000 ; 634 ; 312 ; 5336 ; 24000
1000 ; 1000 ; 509 ; 295 ; 3398 ; 24000
3600 ; 1000 ; 649 ; 282 ; 5515 ; 24000
1000 ; 1000 ; 512 ; 303 ; 3613 ; 24000
3600 ; 1000 ; 654 ; 299 ; 5598 ; 24000
600 ; 1000 ; 454 ; 328 ; 3001 ; 24000
3600 ; 1000 ; 661 ; 308 ; 5458 ; 24000
600 ; 1000 ; 480 ; 312 ; 3047 ; 24000
2200 ; 1000 ; 564 ; 322 ; 4635 ; 24000
600 ; 1000 ; 467 ; 299 ; 2930 ; 24000
2200 ; 1000 ; 570 ; 305 ; 4694 ; 24000
600 ; 1000 ; 476 ; 319 ; 2938 ; 24000
2200 ; 1000 ; 567 ; 304 ; 4693 ; 24000
600 ; 1000 ; 465 ; 286 ; 2979 ; 24000
600 ; 1000 ; 511 ; 300 ; 3017 ; 24000
2200 ; 1000 ; 598 ; 291 ; 4777 ; 24000
600 ; 1000 ; 471 ; 288 ; 2936 ; 24000
2200 ; 1000 ; 612 ; 299 ; 4892 ; 24000
600 ; 1000 ; 465 ; 321 ; 2914 ; 24000
2200 ; 1000 ; 594 ; 310 ; 4825 ; 24000
600 ; 1000 ; 494 ; 302 ; 2974 ; 24000
2200 ; 1000 ; 612 ; 301 ; 4680 ; 24000
600 ; 1000 ; 467 ; 325 ; 2923 ; 24000
2200 ; 1000 ; 577 ; 300 ; 4766 ; 24000
1800 ; 1000 ; 548 ; 316 ; 4507 ; 24000
2200 ; 1000 ; 590 ; 311 ; 4717 ; 24000
1800 ; 1000 ; 597 ; 321 ; 4673 ; 24000
2200 ; 1000 ; 593 ; 304 ; 4703 ; 24000
1800 ; 1000 ; 550 ; 288 ; 4559 ; 24000
800 ; 1000 ; 527 ; 309 ; 3530 ; 24000
1800 ; 1000 ; 560 ; 316 ; 4459 ; 24000
800 ; 1000 ; 535 ; 317 ; 3432 ; 24000
1800 ; 1000 ; 552 ; 295 ; 4475 ; 24000
800 ; 1000 ; 516 ; 274 ; 3377 ; 24000
1800 ; 1000 ; 559 ; 275 ; 4507 ; 24000
800 ; 1000 ; 526 ; 282 ; 3534 ; 24000
1800 ; 1000 ; 589 ; 302 ; 4690 ; 24000
800 ; 1000 ; 487 ; 305 ; 3369 ; 24000
1800 ; 1000 ; 558 ; 272 ; 4617 ; 24000
800 ; 1000 ; 513 ; 298 ; 3399 ; 24000
1800 ; 1000 ; 601 ; 300 ; 4751 ; 24000
800 ; 1000 ; 493 ; 284 ; 3233 ; 24000
1800 ; 1000 ; 565 ; 293 ; 4619 ; 24000
800 ; 1000 ; 521 ; 311 ; 3360 ; 24000
400 ; 1000 ; 471 ; 297 ; 2672 ; 24000
800 ; 1000 ; 512 ; 294 ; 3380 ; 24000
400 ; 1000 ; 445 ; 297 ; 2591 ; 24000
800 ; 1000 ; 486 ; 313 ; 3284 ; 24000
400 ; 1000 ; 445 ; 314 ; 2593 ; 24000
