Nb_of_games_learned ; Nb_of_games_test ; Agent_game_won ; Random_game_won ; Recognized_states ; Total_states
23000 ; 1000 ; 849 ; 315 ; 11629 ; 24000
6000 ; 1000 ; 773 ; 304 ; 10545 ; 24000
9000 ; 1000 ; 800 ; 280 ; 10605 ; 24000
2000 ; 1000 ; 655 ; 291 ; 8898 ; 24000
1900 ; 1000 ; 716 ; 324 ; 9099 ; 24000
7200 ; 1000 ; 821 ; 316 ; 10639 ; 24000
3100 ; 1000 ; 756 ; 294 ; 9662 ; 24000
23000 ; 1000 ; 836 ; 287 ; 11563 ; 24000
5300 ; 1000 ; 784 ; 292 ; 10537 ; 24000
9000 ; 1000 ; 793 ; 312 ; 10491 ; 24000
6000 ; 1000 ; 800 ; 312 ; 10551 ; 24000
1900 ; 1000 ; 728 ; 316 ; 9176 ; 24000
7200 ; 1000 ; 826 ; 302 ; 10669 ; 24000
2000 ; 1000 ; 686 ; 300 ; 8923 ; 24000
12000 ; 1000 ; 802 ; 302 ; 10815 ; 24000
3100 ; 1000 ; 747 ; 298 ; 9665 ; 24000
26000 ; 1000 ; 848 ; 291 ; 11951 ; 24000
5300 ; 1000 ; 773 ; 312 ; 10489 ; 24000
9000 ; 1000 ; 807 ; 298 ; 10500 ; 24000
6000 ; 1000 ; 786 ; 298 ; 10580 ; 24000
1900 ; 1000 ; 716 ; 293 ; 9089 ; 24000
7200 ; 1000 ; 808 ; 305 ; 10599 ; 24000
3100 ; 1000 ; 767 ; 314 ; 9778 ; 24000
26000 ; 1000 ; 816 ; 313 ; 11910 ; 24000
2000 ; 1000 ; 667 ; 293 ; 8950 ; 24000
9000 ; 1000 ; 805 ; 296 ; 10559 ; 24000
5300 ; 1000 ; 797 ; 314 ; 10626 ; 24000
6000 ; 1000 ; 781 ; 305 ; 10534 ; 24000
1900 ; 1000 ; 719 ; 290 ; 9183 ; 24000
12000 ; 1000 ; 789 ; 290 ; 10801 ; 24000
7200 ; 1000 ; 790 ; 278 ; 10444 ; 24000
3100 ; 1000 ; 719 ; 302 ; 9509 ; 24000
26000 ; 1000 ; 819 ; 307 ; 11955 ; 24000
9000 ; 1000 ; 802 ; 285 ; 10578 ; 24000
2000 ; 1000 ; 684 ; 315 ; 8859 ; 24000
5300 ; 1000 ; 810 ; 305 ; 10636 ; 24000
6000 ; 1000 ; 795 ; 308 ; 10617 ; 24000
1900 ; 1000 ; 712 ; 304 ; 9213 ; 24000
3100 ; 1000 ; 713 ; 318 ; 9554 ; 24000
7200 ; 1000 ; 828 ; 307 ; 10701 ; 24000
26000 ; 1000 ; 824 ; 298 ; 11930 ; 24000
9000 ; 1000 ; 822 ; 313 ; 10483 ; 24000
5300 ; 1000 ; 810 ; 295 ; 10600 ; 24000
24000 ; 1000 ; 828 ; 315 ; 11456 ; 24000
26000 ; 1000 ; 835 ; 309 ; 11917 ; 24000
12000 ; 1000 ; 817 ; 298 ; 10896 ; 24000
3100 ; 1000 ; 772 ; 301 ; 9646 ; 24000
1900 ; 1000 ; 731 ; 301 ; 9160 ; 24000
7200 ; 1000 ; 805 ; 286 ; 10685 ; 24000
9000 ; 1000 ; 833 ; 325 ; 10627 ; 24000
5300 ; 1000 ; 816 ; 286 ; 10614 ; 24000
26000 ; 1000 ; 842 ; 291 ; 11922 ; 24000
3100 ; 1000 ; 757 ; 294 ; 9806 ; 24000
24000 ; 1000 ; 816 ; 310 ; 11493 ; 24000
700 ; 1000 ; 636 ; 296 ; 7867 ; 24000
11000 ; 1000 ; 825 ; 307 ; 10598 ; 24000
6000 ; 1000 ; 795 ; 306 ; 10488 ; 24000
9000 ; 1000 ; 805 ; 341 ; 10446 ; 24000
26000 ; 1000 ; 833 ; 328 ; 11935 ; 24000
3100 ; 1000 ; 740 ; 292 ; 9659 ; 24000
12000 ; 1000 ; 779 ; 291 ; 10735 ; 24000
5300 ; 1000 ; 810 ; 299 ; 10683 ; 24000
11000 ; 1000 ; 828 ; 295 ; 10626 ; 24000
700 ; 1000 ; 617 ; 306 ; 7740 ; 24000
24000 ; 1000 ; 812 ; 327 ; 11451 ; 24000
6800 ; 1000 ; 795 ; 285 ; 10533 ; 24000
9000 ; 1000 ; 810 ; 324 ; 10580 ; 24000
26000 ; 1000 ; 848 ; 307 ; 12013 ; 24000
3100 ; 1000 ; 738 ; 314 ; 9584 ; 24000
5300 ; 1000 ; 804 ; 312 ; 10605 ; 24000
11000 ; 1000 ; 845 ; 306 ; 10740 ; 24000
700 ; 1000 ; 639 ; 289 ; 7873 ; 24000
6800 ; 1000 ; 804 ; 305 ; 10511 ; 24000
24000 ; 1000 ; 831 ; 298 ; 11593 ; 24000
9000 ; 1000 ; 793 ; 307 ; 10378 ; 24000
26000 ; 1000 ; 843 ; 300 ; 12092 ; 24000
12000 ; 1000 ; 804 ; 309 ; 10876 ; 24000
3000 ; 1000 ; 735 ; 287 ; 9564 ; 24000
11000 ; 1000 ; 848 ; 327 ; 10805 ; 24000
5300 ; 1000 ; 830 ; 281 ; 10675 ; 24000
700 ; 1000 ; 600 ; 288 ; 7714 ; 24000
9000 ; 1000 ; 792 ; 308 ; 10443 ; 24000
26000 ; 1000 ; 818 ; 293 ; 11940 ; 24000
6800 ; 1000 ; 815 ; 300 ; 10575 ; 24000
24000 ; 1000 ; 814 ; 277 ; 11457 ; 24000
3000 ; 1000 ; 763 ; 330 ; 9611 ; 24000
11000 ; 1000 ; 811 ; 299 ; 10599 ; 24000
700 ; 1000 ; 648 ; 289 ; 7910 ; 24000
500 ; 1000 ; 601 ; 283 ; 7280 ; 24000
9000 ; 1000 ; 806 ; 277 ; 10577 ; 24000
26000 ; 1000 ; 859 ; 299 ; 11879 ; 24000
6800 ; 1000 ; 818 ; 323 ; 10514 ; 24000
3000 ; 1000 ; 754 ; 301 ; 9598 ; 24000
24000 ; 1000 ; 824 ; 295 ; 11453 ; 24000
16000 ; 1000 ; 809 ; 297 ; 11018 ; 24000
11000 ; 1000 ; 838 ; 318 ; 10661 ; 24000
700 ; 1000 ; 634 ; 307 ; 7916 ; 24000
9000 ; 1000 ; 791 ; 281 ; 10446 ; 24000
500 ; 1000 ; 609 ; 304 ; 7380 ; 24000
26000 ; 1000 ; 850 ; 294 ; 11826 ; 24000
6800 ; 1000 ; 810 ; 276 ; 10599 ; 24000
3000 ; 1000 ; 722 ; 311 ; 9428 ; 24000
11000 ; 1000 ; 845 ; 305 ; 10684 ; 24000
24000 ; 1000 ; 832 ; 310 ; 11498 ; 24000
700 ; 1000 ; 635 ; 306 ; 7853 ; 24000
9000 ; 1000 ; 791 ; 328 ; 10469 ; 24000
26000 ; 1000 ; 839 ; 307 ; 11841 ; 24000
500 ; 1000 ; 598 ; 311 ; 7206 ; 24000
3000 ; 1000 ; 773 ; 290 ; 9724 ; 24000
6800 ; 1000 ; 798 ; 298 ; 10477 ; 24000
16000 ; 1000 ; 794 ; 306 ; 11160 ; 24000
11000 ; 1000 ; 826 ; 292 ; 10676 ; 24000
24000 ; 1000 ; 818 ; 299 ; 11386 ; 24000
700 ; 1000 ; 637 ; 301 ; 7846 ; 24000
9000 ; 1000 ; 811 ; 305 ; 10506 ; 24000
26000 ; 1000 ; 835 ; 298 ; 11861 ; 24000
500 ; 1000 ; 603 ; 315 ; 7247 ; 24000
3000 ; 1000 ; 754 ; 306 ; 9626 ; 24000
11000 ; 1000 ; 849 ; 288 ; 10737 ; 24000
26000 ; 1000 ; 861 ; 288 ; 11774 ; 24000
700 ; 1000 ; 631 ; 304 ; 7803 ; 24000
9000 ; 1000 ; 802 ; 307 ; 10489 ; 24000
24000 ; 1000 ; 819 ; 310 ; 11427 ; 24000
3000 ; 1000 ; 755 ; 286 ; 9617 ; 24000
16000 ; 1000 ; 826 ; 309 ; 11294 ; 24000
500 ; 1000 ; 589 ; 309 ; 7181 ; 24000
11000 ; 1000 ; 846 ; 307 ; 10691 ; 24000
6800 ; 1000 ; 781 ; 297 ; 10539 ; 24000
26000 ; 1000 ; 857 ; 299 ; 11822 ; 24000
700 ; 1000 ; 627 ; 323 ; 7823 ; 24000
9000 ; 1000 ; 803 ; 283 ; 10445 ; 24000
24000 ; 1000 ; 824 ; 289 ; 11420 ; 24000
3000 ; 1000 ; 757 ; 288 ; 9712 ; 24000
500 ; 1000 ; 600 ; 305 ; 7267 ; 24000
14000 ; 1000 ; 844 ; 321 ; 10981 ; 24000
26000 ; 1000 ; 837 ; 313 ; 11720 ; 24000
6800 ; 1000 ; 796 ; 328 ; 10529 ; 24000
7000 ; 1000 ; 817 ; 289 ; 10562 ; 24000
9000 ; 1000 ; 802 ; 278 ; 10390 ; 24000
3000 ; 1000 ; 748 ; 286 ; 9533 ; 24000
16000 ; 1000 ; 800 ; 300 ; 11082 ; 24000
26000 ; 1000 ; 858 ; 307 ; 11916 ; 24000
21000 ; 1000 ; 812 ; 294 ; 11289 ; 24000
14000 ; 1000 ; 851 ; 302 ; 11053 ; 24000
500 ; 1000 ; 616 ; 273 ; 7266 ; 24000
7000 ; 1000 ; 798 ; 318 ; 10497 ; 24000
6800 ; 1000 ; 808 ; 321 ; 10544 ; 24000
9000 ; 1000 ; 813 ; 252 ; 10384 ; 24000
3000 ; 1000 ; 769 ; 318 ; 9595 ; 24000
26000 ; 1000 ; 842 ; 287 ; 11803 ; 24000
14000 ; 1000 ; 855 ; 350 ; 11022 ; 24000
21000 ; 1000 ; 787 ; 317 ; 11031 ; 24000
500 ; 1000 ; 609 ; 299 ; 7222 ; 24000
7000 ; 1000 ; 823 ; 322 ; 10619 ; 24000
9000 ; 1000 ; 797 ; 284 ; 10501 ; 24000
600 ; 1000 ; 589 ; 311 ; 7229 ; 24000
16000 ; 1000 ; 817 ; 270 ; 11125 ; 24000
31000 ; 1000 ; 850 ; 303 ; 11586 ; 24000
26000 ; 1000 ; 844 ; 303 ; 11915 ; 24000
14000 ; 1000 ; 836 ; 292 ; 10880 ; 24000
7000 ; 1000 ; 800 ; 293 ; 10653 ; 24000
9000 ; 1000 ; 807 ; 280 ; 10308 ; 24000
500 ; 1000 ; 609 ; 311 ; 7270 ; 24000
21000 ; 1000 ; 820 ; 298 ; 11438 ; 24000
600 ; 1000 ; 590 ; 312 ; 7429 ; 24000
31000 ; 1000 ; 856 ; 299 ; 11561 ; 24000
24000 ; 1000 ; 839 ; 317 ; 11732 ; 24000
14000 ; 1000 ; 864 ; 295 ; 11003 ; 24000
7000 ; 1000 ; 815 ; 290 ; 10585 ; 24000
9000 ; 1000 ; 782 ; 310 ; 10371 ; 24000
500 ; 1000 ; 643 ; 318 ; 7346 ; 24000
31000 ; 1000 ; 829 ; 294 ; 11555 ; 24000
16000 ; 1000 ; 811 ; 306 ; 11132 ; 24000
21000 ; 1000 ; 815 ; 285 ; 11289 ; 24000
600 ; 1000 ; 595 ; 292 ; 7385 ; 24000
24000 ; 1000 ; 843 ; 306 ; 11688 ; 24000
14000 ; 1000 ; 855 ; 337 ; 11072 ; 24000
7000 ; 1000 ; 819 ; 292 ; 10533 ; 24000
9000 ; 1000 ; 819 ; 272 ; 10469 ; 24000
31000 ; 1000 ; 854 ; 279 ; 11701 ; 24000
500 ; 1000 ; 653 ; 309 ; 7634 ; 24000
24000 ; 1000 ; 817 ; 291 ; 11687 ; 24000
21000 ; 1000 ; 796 ; 304 ; 11219 ; 24000
600 ; 1000 ; 617 ; 313 ; 7407 ; 24000
14000 ; 1000 ; 840 ; 310 ; 10928 ; 24000
7000 ; 1000 ; 821 ; 312 ; 10669 ; 24000
9000 ; 1000 ; 821 ; 296 ; 10391 ; 24000
31000 ; 1000 ; 829 ; 301 ; 11478 ; 24000
16000 ; 1000 ; 819 ; 303 ; 11174 ; 24000
24000 ; 1000 ; 857 ; 315 ; 11791 ; 24000
500 ; 1000 ; 616 ; 345 ; 7650 ; 24000
14000 ; 1000 ; 839 ; 310 ; 10952 ; 24000
21000 ; 1000 ; 800 ; 312 ; 11234 ; 24000
600 ; 1000 ; 590 ; 284 ; 7328 ; 24000
7000 ; 1000 ; 828 ; 297 ; 10642 ; 24000
9000 ; 1000 ; 812 ; 301 ; 10515 ; 24000
31000 ; 1000 ; 848 ; 276 ; 11615 ; 24000
24000 ; 1000 ; 842 ; 281 ; 11809 ; 24000
14000 ; 1000 ; 817 ; 301 ; 10933 ; 24000
500 ; 1000 ; 650 ; 328 ; 7737 ; 24000
600 ; 1000 ; 601 ; 317 ; 7363 ; 24000
7000 ; 1000 ; 825 ; 308 ; 10583 ; 24000
21000 ; 1000 ; 824 ; 293 ; 11176 ; 24000
9000 ; 1000 ; 797 ; 326 ; 10341 ; 24000
31000 ; 1000 ; 828 ; 296 ; 11586 ; 24000
16000 ; 1000 ; 806 ; 299 ; 11218 ; 24000
24000 ; 1000 ; 839 ; 296 ; 11729 ; 24000
14000 ; 1000 ; 820 ; 283 ; 10905 ; 24000
500 ; 1000 ; 647 ; 302 ; 7624 ; 24000
7000 ; 1000 ; 815 ; 293 ; 10749 ; 24000
31000 ; 1000 ; 830 ; 289 ; 11591 ; 24000
9000 ; 1000 ; 788 ; 286 ; 10365 ; 24000
600 ; 1000 ; 581 ; 300 ; 7376 ; 24000
24000 ; 1000 ; 855 ; 309 ; 11692 ; 24000
21000 ; 1000 ; 826 ; 296 ; 11347 ; 24000
19000 ; 1000 ; 901 ; 290 ; 11549 ; 24000
31000 ; 1000 ; 851 ; 316 ; 11565 ; 24000
7100 ; 1000 ; 810 ; 317 ; 10599 ; 24000
9000 ; 1000 ; 804 ; 278 ; 10389 ; 24000
500 ; 1000 ; 621 ; 312 ; 7650 ; 24000
24000 ; 1000 ; 823 ; 322 ; 11553 ; 24000
16000 ; 1000 ; 827 ; 331 ; 11129 ; 24000
600 ; 1000 ; 592 ; 317 ; 7340 ; 24000
21000 ; 1000 ; 810 ; 309 ; 11267 ; 24000
19000 ; 1000 ; 872 ; 288 ; 11393 ; 24000
31000 ; 1000 ; 824 ; 303 ; 11521 ; 24000
7100 ; 1000 ; 829 ; 317 ; 10571 ; 24000
9000 ; 1000 ; 788 ; 321 ; 10342 ; 24000
24000 ; 1000 ; 840 ; 335 ; 11562 ; 24000
500 ; 1000 ; 663 ; 315 ; 7756 ; 24000
600 ; 1000 ; 585 ; 322 ; 7335 ; 24000
21000 ; 1000 ; 789 ; 301 ; 11258 ; 24000
19000 ; 1000 ; 857 ; 303 ; 11378 ; 24000
24000 ; 1000 ; 845 ; 313 ; 11612 ; 24000
9000 ; 1000 ; 823 ; 291 ; 10444 ; 24000
7100 ; 1000 ; 811 ; 309 ; 10558 ; 24000
3000 ; 1000 ; 719 ; 326 ; 8543 ; 24000
16000 ; 1000 ; 810 ; 303 ; 11192 ; 24000
500 ; 1000 ; 617 ; 317 ; 7644 ; 24000
600 ; 1000 ; 620 ; 286 ; 7425 ; 24000
19000 ; 1000 ; 870 ; 303 ; 11517 ; 24000
2900 ; 1000 ; 731 ; 261 ; 9566 ; 24000
9000 ; 1000 ; 791 ; 290 ; 10315 ; 24000
7100 ; 1000 ; 790 ; 287 ; 10476 ; 24000
3000 ; 1000 ; 701 ; 288 ; 8505 ; 24000
29000 ; 1000 ; 809 ; 288 ; 11643 ; 24000
500 ; 1000 ; 654 ; 323 ; 7690 ; 24000
6300 ; 1000 ; 799 ; 294 ; 10500 ; 24000
19000 ; 1000 ; 846 ; 329 ; 11376 ; 24000
2900 ; 1000 ; 742 ; 309 ; 9528 ; 24000
9000 ; 1000 ; 823 ; 299 ; 10335 ; 24000
7100 ; 1000 ; 807 ; 294 ; 10495 ; 24000
3000 ; 1000 ; 700 ; 301 ; 8598 ; 24000
12000 ; 1000 ; 812 ; 327 ; 10829 ; 24000
29000 ; 1000 ; 830 ; 292 ; 11540 ; 24000
500 ; 1000 ; 632 ; 307 ; 7708 ; 24000
2900 ; 1000 ; 723 ; 296 ; 9660 ; 24000
19000 ; 1000 ; 864 ; 316 ; 11332 ; 24000
6300 ; 1000 ; 787 ; 309 ; 10400 ; 24000
9000 ; 1000 ; 822 ; 329 ; 10438 ; 24000
7100 ; 1000 ; 819 ; 293 ; 10583 ; 24000
3000 ; 1000 ; 754 ; 309 ; 8670 ; 24000
29000 ; 1000 ; 812 ; 309 ; 11490 ; 24000
2900 ; 1000 ; 719 ; 274 ; 9428 ; 24000
19000 ; 1000 ; 856 ; 285 ; 11317 ; 24000
500 ; 1000 ; 651 ; 311 ; 7711 ; 24000
9000 ; 1000 ; 804 ; 295 ; 10281 ; 24000
6300 ; 1000 ; 803 ; 276 ; 10461 ; 24000
7100 ; 1000 ; 800 ; 306 ; 10633 ; 24000
3000 ; 1000 ; 709 ; 308 ; 8525 ; 24000
12000 ; 1000 ; 811 ; 302 ; 10868 ; 24000
2900 ; 1000 ; 739 ; 306 ; 9562 ; 24000
29000 ; 1000 ; 817 ; 310 ; 11541 ; 24000
19000 ; 1000 ; 875 ; 282 ; 11531 ; 24000
9000 ; 1000 ; 787 ; 306 ; 10243 ; 24000
5000 ; 1000 ; 796 ; 296 ; 10375 ; 24000
3000 ; 1000 ; 705 ; 316 ; 8549 ; 24000
7100 ; 1000 ; 782 ; 302 ; 10497 ; 24000
6300 ; 1000 ; 789 ; 311 ; 10544 ; 24000
2900 ; 1000 ; 739 ; 328 ; 9707 ; 24000
19000 ; 1000 ; 854 ; 306 ; 11272 ; 24000
29000 ; 1000 ; 824 ; 310 ; 11557 ; 24000
9000 ; 1000 ; 797 ; 291 ; 10411 ; 24000
3000 ; 1000 ; 706 ; 320 ; 8475 ; 24000
7100 ; 1000 ; 806 ; 291 ; 10681 ; 24000
5000 ; 1000 ; 782 ; 278 ; 10331 ; 24000
12000 ; 1000 ; 819 ; 279 ; 10908 ; 24000
6300 ; 1000 ; 789 ; 303 ; 10327 ; 24000
2900 ; 1000 ; 739 ; 298 ; 9638 ; 24000
19000 ; 1000 ; 864 ; 333 ; 11308 ; 24000
3000 ; 1000 ; 696 ; 293 ; 8567 ; 24000
9000 ; 1000 ; 820 ; 293 ; 10406 ; 24000
7100 ; 1000 ; 788 ; 301 ; 10498 ; 24000
29000 ; 1000 ; 812 ; 306 ; 11477 ; 24000
5000 ; 1000 ; 796 ; 295 ; 10325 ; 24000
6300 ; 1000 ; 791 ; 290 ; 10382 ; 24000
2900 ; 1000 ; 751 ; 282 ; 9643 ; 24000
3000 ; 1000 ; 727 ; 308 ; 8618 ; 24000
9000 ; 1000 ; 810 ; 300 ; 10443 ; 24000
12000 ; 1000 ; 854 ; 306 ; 10906 ; 24000
12000 ; 1000 ; 809 ; 318 ; 10840 ; 24000
7100 ; 1000 ; 793 ; 316 ; 10535 ; 24000
5000 ; 1000 ; 784 ; 289 ; 10412 ; 24000
29000 ; 1000 ; 824 ; 313 ; 11640 ; 24000
2900 ; 1000 ; 777 ; 299 ; 9657 ; 24000
6300 ; 1000 ; 805 ; 277 ; 10462 ; 24000
3000 ; 1000 ; 692 ; 300 ; 8511 ; 24000
9000 ; 1000 ; 812 ; 277 ; 10406 ; 24000
12000 ; 1000 ; 856 ; 292 ; 10780 ; 24000
7100 ; 1000 ; 818 ; 289 ; 10675 ; 24000
2900 ; 1000 ; 731 ; 327 ; 9643 ; 24000
5000 ; 1000 ; 813 ; 300 ; 10442 ; 24000
29000 ; 1000 ; 799 ; 323 ; 11489 ; 24000
6300 ; 1000 ; 824 ; 295 ; 10507 ; 24000
12000 ; 1000 ; 852 ; 303 ; 10715 ; 24000
9000 ; 1000 ; 796 ; 307 ; 10329 ; 24000
12000 ; 1000 ; 819 ; 289 ; 10880 ; 24000
7100 ; 1000 ; 813 ; 312 ; 10525 ; 24000
36000 ; 1000 ; 840 ; 301 ; 11771 ; 24000
2100 ; 1000 ; 731 ; 303 ; 9523 ; 24000
5000 ; 1000 ; 807 ; 299 ; 10408 ; 24000
6300 ; 1000 ; 802 ; 300 ; 10287 ; 24000
29000 ; 1000 ; 829 ; 302 ; 11634 ; 24000
9000 ; 1000 ; 807 ; 316 ; 10470 ; 24000
12000 ; 1000 ; 849 ; 290 ; 10836 ; 24000
36000 ; 1000 ; 837 ; 287 ; 11724 ; 24000
7100 ; 1000 ; 813 ; 303 ; 10517 ; 24000
2100 ; 1000 ; 721 ; 295 ; 9431 ; 24000
5000 ; 1000 ; 799 ; 339 ; 10509 ; 24000
6300 ; 1000 ; 797 ; 273 ; 10563 ; 24000
29000 ; 1000 ; 804 ; 281 ; 11528 ; 24000
9000 ; 1000 ; 819 ; 339 ; 10422 ; 24000
12000 ; 1000 ; 845 ; 320 ; 10831 ; 24000
7100 ; 1000 ; 804 ; 324 ; 10650 ; 24000
2100 ; 1000 ; 711 ; 321 ; 9349 ; 24000
5000 ; 1000 ; 788 ; 290 ; 10371 ; 24000
36000 ; 1000 ; 845 ; 307 ; 11710 ; 24000
6000 ; 1000 ; 791 ; 298 ; 10368 ; 24000
12000 ; 1000 ; 842 ; 313 ; 10797 ; 24000
9000 ; 1000 ; 803 ; 297 ; 10332 ; 24000
7100 ; 1000 ; 807 ; 306 ; 10653 ; 24000
2100 ; 1000 ; 721 ; 298 ; 9436 ; 24000
29000 ; 1000 ; 807 ; 298 ; 11681 ; 24000
36000 ; 1000 ; 835 ; 286 ; 11702 ; 24000
5000 ; 1000 ; 780 ; 319 ; 10394 ; 24000
12000 ; 1000 ; 805 ; 297 ; 10720 ; 24000
9000 ; 1000 ; 800 ; 326 ; 10443 ; 24000
12000 ; 1000 ; 876 ; 319 ; 10876 ; 24000
7100 ; 1000 ; 817 ; 318 ; 10586 ; 24000
2100 ; 1000 ; 720 ; 306 ; 9459 ; 24000
6000 ; 1000 ; 801 ; 302 ; 10533 ; 24000
29000 ; 1000 ; 809 ; 335 ; 11638 ; 24000
36000 ; 1000 ; 853 ; 285 ; 11766 ; 24000
9000 ; 1000 ; 818 ; 296 ; 10436 ; 24000
12000 ; 1000 ; 841 ; 287 ; 10752 ; 24000
7100 ; 1000 ; 789 ; 293 ; 10577 ; 24000
2100 ; 1000 ; 730 ; 297 ; 9483 ; 24000
6000 ; 1000 ; 790 ; 321 ; 10437 ; 24000
36000 ; 1000 ; 847 ; 306 ; 11677 ; 24000
29000 ; 1000 ; 799 ; 305 ; 11713 ; 24000
12000 ; 1000 ; 817 ; 315 ; 10838 ; 24000
12000 ; 1000 ; 852 ; 304 ; 10803 ; 24000
2100 ; 1000 ; 705 ; 338 ; 9211 ; 24000
9000 ; 1000 ; 757 ; 319 ; 9450 ; 24000
7100 ; 1000 ; 817 ; 280 ; 10618 ; 24000
5000 ; 1000 ; 763 ; 319 ; 9346 ; 24000
6000 ; 1000 ; 778 ; 303 ; 10351 ; 24000
36000 ; 1000 ; 844 ; 269 ; 11800 ; 24000
12000 ; 1000 ; 863 ; 298 ; 10814 ; 24000
2100 ; 1000 ; 722 ; 301 ; 9360 ; 24000
29000 ; 1000 ; 815 ; 327 ; 11825 ; 24000
9000 ; 1000 ; 782 ; 334 ; 9691 ; 24000
7100 ; 1000 ; 830 ; 304 ; 10665 ; 24000
5000 ; 1000 ; 777 ; 302 ; 9482 ; 24000
6000 ; 1000 ; 789 ; 270 ; 10445 ; 24000
36000 ; 1000 ; 833 ; 297 ; 11666 ; 24000
12000 ; 1000 ; 792 ; 306 ; 10735 ; 24000
2100 ; 1000 ; 749 ; 289 ; 9489 ; 24000
1900 ; 1000 ; 734 ; 283 ; 9226 ; 24000
9000 ; 1000 ; 766 ; 305 ; 9487 ; 24000
7000 ; 1000 ; 812 ; 302 ; 10624 ; 24000
29000 ; 1000 ; 779 ; 317 ; 11525 ; 24000
5000 ; 1000 ; 792 ; 305 ; 9484 ; 24000
36000 ; 1000 ; 848 ; 283 ; 11760 ; 24000
6000 ; 1000 ; 776 ; 296 ; 10462 ; 24000
2100 ; 1000 ; 733 ; 300 ; 9449 ; 24000
9000 ; 1000 ; 763 ; 317 ; 9523 ; 24000
1900 ; 1000 ; 742 ; 311 ; 9284 ; 24000
7000 ; 1000 ; 797 ; 293 ; 10562 ; 24000
29000 ; 1000 ; 799 ; 336 ; 11654 ; 24000
5000 ; 1000 ; 769 ; 309 ; 9401 ; 24000
3100 ; 1000 ; 752 ; 281 ; 9616 ; 24000
6000 ; 1000 ; 774 ; 305 ; 10487 ; 24000
12000 ; 1000 ; 805 ; 297 ; 10776 ; 24000
25000 ; 1000 ; 825 ; 299 ; 11507 ; 24000
9000 ; 1000 ; 767 ; 305 ; 9497 ; 24000
1900 ; 1000 ; 755 ; 290 ; 9163 ; 24000
7000 ; 1000 ; 825 ; 304 ; 10621 ; 24000
3100 ; 1000 ; 729 ; 306 ; 9588 ; 24000
5000 ; 1000 ; 783 ; 301 ; 9406 ; 24000
29000 ; 1000 ; 829 ; 316 ; 11789 ; 24000
6000 ; 1000 ; 782 ; 294 ; 10475 ; 24000
25000 ; 1000 ; 870 ; 307 ; 11534 ; 24000
9000 ; 1000 ; 803 ; 307 ; 9555 ; 24000
1900 ; 1000 ; 720 ; 328 ; 9117 ; 24000
7000 ; 1000 ; 819 ; 286 ; 10599 ; 24000
3100 ; 1000 ; 735 ; 286 ; 9580 ; 24000
5000 ; 1000 ; 793 ; 307 ; 9515 ; 24000
1000 ; 1000 ; 600 ; 279 ; 7497 ; 24000
29000 ; 1000 ; 801 ; 268 ; 11718 ; 24000
25000 ; 1000 ; 808 ; 296 ; 11536 ; 24000
6000 ; 1000 ; 759 ; 345 ; 10305 ; 24000
9000 ; 1000 ; 771 ; 301 ; 9551 ; 24000
1900 ; 1000 ; 737 ; 309 ; 9351 ; 24000
7000 ; 1000 ; 808 ; 281 ; 10613 ; 24000
3100 ; 1000 ; 753 ; 301 ; 9664 ; 24000
25000 ; 1000 ; 834 ; 292 ; 11514 ; 24000
5000 ; 1000 ; 779 ; 284 ; 9435 ; 24000
9000 ; 1000 ; 769 ; 296 ; 9582 ; 24000
29000 ; 1000 ; 807 ; 287 ; 11635 ; 24000
7000 ; 1000 ; 823 ; 319 ; 10618 ; 24000
1900 ; 1000 ; 734 ; 322 ; 9218 ; 24000
6000 ; 1000 ; 770 ; 295 ; 10478 ; 24000
3100 ; 1000 ; 746 ; 286 ; 9568 ; 24000
25000 ; 1000 ; 852 ; 286 ; 11563 ; 24000
1000 ; 1000 ; 592 ; 324 ; 7417 ; 24000
5000 ; 1000 ; 770 ; 297 ; 9559 ; 24000
9000 ; 1000 ; 790 ; 301 ; 9489 ; 24000
7000 ; 1000 ; 810 ; 313 ; 10507 ; 24000
1900 ; 1000 ; 726 ; 320 ; 9246 ; 24000
6800 ; 1000 ; 808 ; 301 ; 10512 ; 24000
29000 ; 1000 ; 813 ; 301 ; 11568 ; 24000
3100 ; 1000 ; 750 ; 321 ; 9693 ; 24000
25000 ; 1000 ; 833 ; 308 ; 11508 ; 24000
9000 ; 1000 ; 773 ; 306 ; 9498 ; 24000
7000 ; 1000 ; 809 ; 307 ; 10549 ; 24000
5000 ; 1000 ; 769 ; 307 ; 9453 ; 24000
1900 ; 1000 ; 720 ; 298 ; 9140 ; 24000
6800 ; 1000 ; 807 ; 316 ; 10422 ; 24000
25000 ; 1000 ; 840 ; 309 ; 11544 ; 24000
3100 ; 1000 ; 726 ; 284 ; 9655 ; 24000
22000 ; 1000 ; 813 ; 296 ; 11399 ; 24000
1000 ; 1000 ; 627 ; 291 ; 7466 ; 24000
9000 ; 1000 ; 806 ; 327 ; 10446 ; 24000
7000 ; 1000 ; 825 ; 293 ; 10590 ; 24000
1900 ; 1000 ; 688 ; 301 ; 9116 ; 24000
5000 ; 1000 ; 792 ; 314 ; 9564 ; 24000
25000 ; 1000 ; 844 ; 302 ; 11633 ; 24000
6800 ; 1000 ; 796 ; 293 ; 10503 ; 24000
3100 ; 1000 ; 745 ; 313 ; 9640 ; 24000
22000 ; 1000 ; 803 ; 302 ; 11215 ; 24000
